name,price,rating,ratingNumber,img,FirstCategory,SecondCategory,GetItByTomorrow
"SKYTONE Stainless Steel Electric Meat Grinders with Bowl 700W Heavy for Kitchen Food Chopper, Meat, Vegetables, Onion , Garlic Slicer Dicer, Fruit & Nuts Blender (2L, 700 Watts)",16.84,4,"1,498",https://m.media-amazon.com/images/I/41b8AhOiYBL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
KENT 16088 Vogue Electric Kettle 1.8 Litre 1500 W | Stainless Steel body | Auto shut off over heating protection | 1 Year Warranty,11.9,3.8,305,https://m.media-amazon.com/images/I/313V6v-Fj3S._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"Eureka Forbes Supervac 1600 Watts Powerful Suction,bagless Vacuum Cleaner with cyclonic Technology,7 Accessories,1 Year Warranty,Compact,Lightweight & Easy to use (Red)",71.43,4.2,"1,191",https://m.media-amazon.com/images/I/31ixn2s6IbL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"Mi Air Purifier 3 with True HEPA Filter, removes air pollutants, smoke, odor, bacteria & viruses with 99.97% efficiency, coverage area up to 484 sq. ft., Wi-Fi & Voice control - Alexa/GA (white)",118.72,4.3,"4,049",https://m.media-amazon.com/images/I/41Mktp5hVIL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",True
"Tata Swach Bulb 6000-Litre Cartridge, 1 Piece, White, Hollow Fiber Membrane",8.31,4.2,"3,160",https://m.media-amazon.com/images/I/31N5vx+L1KL._SY300_SX300_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
Havells Ambrose 1200mm Ceiling Fan (Gold Mist Wood),26.18,4.3,"9,650",https://m.media-amazon.com/images/I/31CM9HiuvRL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",True
"PrettyKrafts Laundry Bag / Basket for Dirty Clothes, Folding Round Laundry Bag,Set of 2, Black Wave",3.81,4.2,"3,846",https://m.media-amazon.com/images/I/51zhY6X2NqL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,HomeStorage&Organization,True
"FABWARE Lint Remover for Clothes - Sticky Lint Roller for Clothes, Furniture, Wool, Coat, Car Seats, Carpet, Fabric, Dust Cleaner, Pet Hair Remover with 1 Handle & 1 Refill Total 60 Sheets & 1 Cover",3.55,4.4,290,https://m.media-amazon.com/images/I/31kDhgD+VYL._SX300_SY300_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
Brayden Fito Atom Rechargeable Smoothie Blender with 2000 mAh Battery and 3.7V Motor with 400ml Tritan Jar (Blue),14.28,3.8,"2,206",https://m.media-amazon.com/images/I/31SFYZqCSeL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
Bajaj Frore 1200 mm Ceiling Fan (Brown),16.66,4.1,"9,349",https://m.media-amazon.com/images/I/21qojQDoKWL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",True
"Venus Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking Scale, 2 Year Warranty & Battery Included (Weighing Scale Without Bowl) Capacity 10 Kg, 1 Gm",7.13,3.9,578,https://m.media-amazon.com/images/I/31hgpO4BxQL._SY445_SX342_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
Bajaj ATX 4 750-Watt Pop-up Toaster (White),17.85,4.3,"9,331",https://m.media-amazon.com/images/I/313jBpnrJVL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"Coway Professional Air Purifier for Home, Longest Filter Life 8500 Hrs, Green True HEPA Filter, Traps 99.99% Virus & PM 0.1 Particles, Warranty 7 Years (AirMega 150 (AP-1019C))",171.47,4.4,"3,837",https://m.media-amazon.com/images/I/51b5sh94f7L._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",True
KENT Gold Optima Gravity Water Purifier (11016) | UF Technology Based | Non-Electric & Chemical Free | Counter Top | 10L Storage | White,20.23,3.6,"11,456",https://m.media-amazon.com/images/I/31A-v4dVHmL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
HOMEPACK 750W Radiant Room Home Office Heaters For Winter,7.73,3.8,49,https://m.media-amazon.com/images/I/41WPlte6OmL._SY300_SX300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",False
"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White",38.69,4,"4,978",https://m.media-amazon.com/images/I/316VkpDJItL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"Heart Home Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1 (Grey & Black)-HEARTXY11447",2.37,4.1,"1,996",https://m.media-amazon.com/images/I/41VQTjrYaCL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,HomeStorage&Organization,True
"MILTON Smart Egg Boiler 360-Watts (Transparent and Silver Grey), Boil Up to 7 Eggs",13.09,4.3,"1,811",https://m.media-amazon.com/images/I/41yrqUum9EL._SY300_SX300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"iBELL SEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver with Black",7.91,4,"2,198",https://m.media-amazon.com/images/I/415pqPUbDVL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
Tosaa T2STSR Sandwich Gas Toaster Regular (Black),3.1,3.9,"13,127",https://m.media-amazon.com/images/I/31PzyH4N9xL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"V-Guard Divino 5 Star Rated 15 Litre Storage Water Heater (Geyser) with Advanced Safety Features, White",77.39,4.4,"5,865",https://m.media-amazon.com/images/I/31DXRMiRYLL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",True
"Akiara® - Makes life easy Mini Sewing Machine with Table Set | Tailoring Machine | Hand Sewing Machine with extension table, foot pedal, adapter",17.67,3.7,"1,067",https://m.media-amazon.com/images/I/51oZKPP1qhL._SY300_SX300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"Usha Steam Pro SI 3713, 1300 W Steam Iron, Powerful steam Output up to 18 g/min, Non-Stick Soleplate (White & Blue)",11.9,3.6,"4,881",https://m.media-amazon.com/images/I/41TMMpVWKqL._SY300_SX300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"Wonderchef Nutri-blend Complete Kitchen Machine | 22000 RPM Mixer Grinder, Blender, Chopper, Juicer | 400W Powerful motor | SS Blades | 4 Unbreakable Jars | 2 Years Warranty | Online Recipe Book By Chef Sanjeev Kapoor | Black",39.28,3.7,"11,217",https://m.media-amazon.com/images/I/414eE-M+gfL._SY300_SX300_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"WIDEWINGS Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother for Coffee, Egg Beater, Hand Blender, Coffee Beater with Stand",3.08,4,43,https://m.media-amazon.com/images/I/41sJ4KQa5xL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"Morphy Richards Icon Superb 750W Mixer Grinder, 4 Jars, Silver and Black",38.69,4.2,"4,664",https://m.media-amazon.com/images/I/417XNLkkFRL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"Philips Handheld Garment Steamer GC360/30 - Vertical & Horizontal Steaming, 1200 Watt, up to 22g/min",50.96,3.8,"2,112",https://m.media-amazon.com/images/I/31JaiYt3IRL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"Vedini Transparent Empty Refillable Reusable Fine Mist Spray Bottle for Perfume, Travel with DIY Sticker Set ( 100ml, Pack of 4)",2.25,4.2,"2,737",https://m.media-amazon.com/images/I/41cAIdLrGPL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,HomeStorage&Organization,False
"Crompton Sea Sapphira 1200 mm Ultra High Speed 3 Blade Ceiling Fan (Lustre Brown, Pack of 1)",17.25,3.9,"9,019",https://m.media-amazon.com/images/I/31pRaPCFqVL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",True
"Kuber Industries Waterproof Canvas Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 46, Pack of 1 (Brown)",2.37,4,"10,234",https://m.media-amazon.com/images/I/51YNXPOgNML._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,HomeStorage&Organization,True
JM SELLER 180 W 2021 Edition Electric Beater High Speed Hand Mixer Egg Beater for Cake Making and Whipping Cream with 7 Speed Control (White) with Free Spatula and Oil Brush,5.64,4.1,550,https://m.media-amazon.com/images/I/41V4DpKc7sL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"Oratech Coffee Frother electric, milk frother electric, coffee beater, cappuccino maker, Coffee Foamer, Mocktail Mixer, Coffee Foam Maker, coffee whisker electric, Froth Maker, coffee stirrers electric, coffee frothers, Coffee Blender, (6 Month Warranty) (Multicolour)",3.32,4.8,28,https://m.media-amazon.com/images/I/41t3WVUlRmL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"Havells Glaze 74W Pearl Ivory Gold Ceiling Fan, Sweep: 1200 Mm",23.8,4.2,"1,353",https://m.media-amazon.com/images/I/21SHZOWOynL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",False
"Pick Ur Needs® Lint Remover for Clothes High Range Rechargeable Lint Shaver for All Types of Clothes, Fabrics, Blanket with 1 Extra Blade Multicolor (Rechargeable)",9.51,4.1,"2,138",https://m.media-amazon.com/images/I/419vF7uEFEL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"Rico Japanese Technology Rechargeable Wireless Electric Chopper with Replacement Warranty - Stainless Steel Blades, One Touch Operation, 10 Seconds Chopping, Mincing Vegetable, Meat - 250 ML, 30 Watts",11.3,4,"1,679",https://m.media-amazon.com/images/I/41JnGOKI2dL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"Butterfly Smart Wet Grinder, 2L (White) with Coconut Scrapper Attachment, Output - 150 W, Input 260 W",43.55,3.9,"12,837",https://m.media-amazon.com/images/I/414JLnTlLnL._SY300_SX300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"AGARO Marvel 9 Liters Oven Toaster Griller, Cake Baking OTG (Black)",20.23,4.1,"8,873",https://m.media-amazon.com/images/I/41LKiR8QpwL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
Philips GC1920/28 1440-Watt Non-Stick Soleplate Steam Iron,22.02,4.3,"7,681",https://m.media-amazon.com/images/I/41sKyiPWzAL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
Havells OFR 13 Wave Fin with PTC Fan Heater 2900 Watts (Black),148.83,4.1,322,https://m.media-amazon.com/images/I/41Dp3g8y8sL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",True
"Bajaj DHX-9 1000W Heavy Weight Dry Iron with Advance Soleplate and Anti-Bacterial German Coating Technology, Ivory",13.09,4.2,"9,772",https://m.media-amazon.com/images/I/411ZPXAMTlL._SY300_SX300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"Aquasure From Aquaguard Amaze RO+UV+MTDS,7L storage water purifier,suitable for borewell,tanker,municipal water (Grey) from Eureka Forbes",97.63,3.9,"18,497",https://m.media-amazon.com/images/I/31Gulp0B-0L._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"ROYAL STEP Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (MULTII) (MULTI COLOUR 6 BLED JUICER MIXER)",5.94,3.7,53,https://m.media-amazon.com/images/I/519LLyO+jtL._SY300_SX300_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"KENT 16068 Zoom Vacuum Cleaner for Home and Car 130 W | Cordless, Hoseless, Rechargeable HEPA Filters Vacuum Cleaner with Cyclonic Technology | Bagless Design and Multi Nozzle Operation | Blue",83.34,4.1,"1,728",https://m.media-amazon.com/images/I/31B24fjfiTL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
ENEM Sealing Machine | 12 Inch (300 mm) | 1 Year Warranty | Full Customer Support | Beep Sound Function | Plastic Packing Machine | Plastic Bag Sealing Machine | Heat Sealer Machine | Plastic Sealing Machine | Blue | Made in India,18.99,4,"2,877",https://m.media-amazon.com/images/I/418ML1Yn1cL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,12.49,3.8,250,https://m.media-amazon.com/images/I/41+HYuF5ToL._SY300_SX300_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"Inalsa Electric Kettle Prism Inox - 1350 W with LED Illumination & Boro-Silicate Body, 1.8 L Capacity along with Cordless Base, 2 Year Warranty (Black)",14.07,4.2,"5,178",https://m.media-amazon.com/images/I/41FTyQVamFL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"VRPRIME Lint Roller Lint Remover for Clothes, Pet | 360 Sheets Reusable Sticky Easy-Tear Sheet Brush for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt (4 Rolls - 90 Sheet Each Roll)",5.94,4.6,79,https://m.media-amazon.com/images/I/51qZekzGLxL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"Philips AC1215/20 Air purifier, removes 99.97% airborne pollutants, 4-stage filtration with True HEPA filter (white)",104.77,4.1,"4,157",https://m.media-amazon.com/images/I/41YlkgRwHVL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",True
"Eopora PTC Ceramic Fast Heating Room Heater for Bedroom, 1500/1000 Watts Room Heater for Home, Electric Heater, Electric Fan Heater for Home Office Bedroom (White)",18.21,3.3,29,https://m.media-amazon.com/images/I/41C6ocE26pL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",False
"Usha Goliath GO1200WG Heavy Weight 1200-Watt Dry Iron, 1.8 Kg(Red)",14.28,4.2,"4,580",https://m.media-amazon.com/images/I/31XPVmD8gUL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"Wipro Vesta Electric Egg Boiler, 360 Watts, 3 Boiling Modes, Stainless Steel Body and Heating Plate, Boils up to 7 Eggs at a time, Automatic Shut Down, White, Standard (VB021070)",12.53,4.3,"1,404",https://m.media-amazon.com/images/I/31qZm3DyDhL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
Philips Viva Collection HR1832/00 1.5-Litre400-Watt Juicer (Ink Black),77.39,4.3,"2,810",https://m.media-amazon.com/images/I/31-jt474B1L._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
Kitchenwell Multipurpose Portable Electronic Digital Weighing Scale Weight Machine | Weight Machine | 10 Kg,2.85,4.3,7,https://m.media-amazon.com/images/I/319gn5l2NSL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"FIGMENT Handheld Milk Frother Rechargeable, 3-Speed Electric Frother for Coffee with 2 Whisks and Coffee Decoration Tool, Coffee Frother Mixer, CRESCENT ENTERPRISES VRW0.50BK (A1)",8.32,4.7,"1,729",https://m.media-amazon.com/images/I/51oN+8Zs5YL._SY300_SX300_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"Balzano High Speed Nutri Blender/Mixer/Smoothie Maker - 500 Watt - Silver, 2 Jar",30.95,4.4,"2,116",https://m.media-amazon.com/images/I/41+pYgFJpBL._SY300_SX300_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"Swiss Military VC03 Wireless Car Vacuum Cleaner | Wireless Vacuum Cleaner for Home, Car, Living Room | Wireless Vacuum Cleaner Dust Collection/Lighting Car Pet Hair Vacuum with Powerful Motor",18.42,3.9,463,https://m.media-amazon.com/images/I/418x3St8EAL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"Zuvexa USB Rechargeable Electric Foam Maker - Handheld Milk Wand Mixer Frother for Hot Milk, Hand Blender Coffee, Egg Beater (Black)",5.94,4.7,54,https://m.media-amazon.com/images/I/41714O1hnmS._SY300_SX300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
Usha IH2415 1500-Watt Immersion Heater (Silver),6.07,4.1,"7,229",https://m.media-amazon.com/images/I/41a-huLVEIL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",True
ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geyser with Full ABS Body with 5 Year Warranty Premium (White),22.61,3.8,"3,842",https://m.media-amazon.com/images/I/31RwSnyZZ+L._SY300_SX300_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",True
"Havells Instanio 1-Litre 3KW Instant Water Heater (Geyser), White Blue",30.95,4.4,646,https://m.media-amazon.com/images/I/31991seDfcL._SY300_SX300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",True
"Lifelong 2-in1 Egg Boiler and Poacher 500-Watt (Transparent and Silver Grey), Boil 8 eggs, Poach 4 eggs, Easy to clean| 3 Boiling Modes, Stainless Steel Body and Heating Plate, Automatic Turn-Off",14.28,4.3,"1,802",https://m.media-amazon.com/images/I/41LLX-A7eTL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"INDIAS®™ Electro-Instant Water Geyser A.B.S. Body Shock Proof Can be Used in Bathroom, Kitchen, wash Area, Hotels, Hospital etc.",11.9,3.4,252,https://m.media-amazon.com/images/I/41OXzplcjtL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",True
AmazonBasics Induction Cooktop 1600 Watt (Black),23.8,4.2,780,https://m.media-amazon.com/images/I/4153SQc2VYL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"Sui Generis Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother, Electric Coffee Beater, Egg Beater, Latte Maker, Mini Hand Blender Cappuccino Maker (Multicolor)",2.5,3.7,74,https://m.media-amazon.com/images/I/21UJ6oKwnoL._SY300_SX300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"Philips Air Purifier Ac2887/20,Vitashield Intelligent Purification,Long Hepa Filter Life Upto 17000 Hours,Removes 99.9% Airborne Viruses & Bacteria,99.97% Airborne Pollutants,Ideal For Master Bedroom",172.65,4.3,"2,026",https://m.media-amazon.com/images/I/317ja9m3iHL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",True
"Esquire Laundry Basket Brown, 50 Ltr Capacity(Plastic)",11.31,4.3,"5,911",https://m.media-amazon.com/images/I/41svI04SS1L._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,HomeStorage&Organization,False
"PHILIPS Air Fryer HD9200/90, uses up to 90% less fat, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",85.72,4.4,"1,964",https://m.media-amazon.com/images/I/31rniMTmdkL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
Havells Bero Quartz Heater Black 800w 2 Heat Settings 2 Year Product Warranty,29.04,4.1,25,https://m.media-amazon.com/images/I/41EQwIB-rKL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,"Heating,Cooling&AirQuality",False
"Philips EasyTouch Plus Standing Garment Steamer GC523/60 - 1600 Watt, 5 Steam Settings, Up to 32 g/min steam, with Double Pole",92.87,4,"3,160",https://m.media-amazon.com/images/I/318JzFxYqtL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"Brayden Chopro, Electric Vegetable Chopper for Kitchen with 500 ML Capacity, 400 Watts Copper Motor and 4 Bi-Level SS Blades (Black)",19.04,4.4,"1,558",https://m.media-amazon.com/images/I/31GXpZTtghL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 3 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",34.52,3.8,"8,958",https://m.media-amazon.com/images/I/51i84+E-LgL._SY300_SX300_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
Usha Janome Dream Stitch Automatic Zig-Zag Electric Sewing Machine with 14 Stitch Function (White and Blue) with Free Sewing KIT Worth RS 500,116.68,4.3,"13,251",https://m.media-amazon.com/images/I/417iICYt3IL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
Black+Decker Handheld Portable Garment Steamer 1500 Watts with Anti Calc (Violet),39.28,3.8,"1,393",https://m.media-amazon.com/images/I/41CsMm+ZCgL._SY300_SX300_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"Personal Size Blender, Portable Blender, Battery Powered USB Blender, with Four Blades, Mini Blender Travel Bottle for Juice, Shakes, and Smoothies (Pink)",7.97,2.3,13,https://m.media-amazon.com/images/I/417TQs3uroL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,70.14,4.5,"7,241",https://m.media-amazon.com/images/I/413KQ6Ch61L._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
"Sure From Aquaguard Delight NXT RO+UV+UF+Taste Adjuster(MTDS),6L water purifier,8 stages purification,Suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",109.54,4,"16,020",https://m.media-amazon.com/images/I/31Anei7Di0L._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,False
"PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Grey",4.18,3.7,"1,470",https://m.media-amazon.com/images/I/31vN7I58EHL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,HomeStorage&Organization,True
Dr Trust Electronic Kitchen Digital Scale Weighing Machine (Blue),10.7,4,"3,663",https://m.media-amazon.com/images/I/41csvHnDvES._SX300_SY300_QL70_FMwebp_.jpg,Health&PersonalCare,HomeMedicalSupplies&Equipment,True
"Tesora - Inspired by you Large Premium Electric Kettle 1.8L, Stainless Steel Inner Body - Auto Power Cut, Boil Dry Protection & Cool Touch Double Wall, Portable | 1500 Watts |1 Year Warranty | (White)",16.06,4.4,638,https://m.media-amazon.com/images/I/31qaROshXhL._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,Kitchen&HomeAppliances,True
